state_abr,state_fips,state,district,candidate_name_first,candidate_name_last,candidate,party,general_votes,general_perc,runoff_votes_LA_only,runoff_perc_LA_only,combined_general_votes_CT_NY_SC_only,combined_general_perc_CT_NY_SC_only,winner
MO,29,Missouri,07,Benjamin T.,Brixey,Benjamin T. Brixey,LIB,"17,153",0.050657547,,,,,
MO,29,Missouri,07,Amber,Thomsen,Amber Thomsen,W,6,0.0000177,,,,,
MO,29,Missouri,07,,,Total Votes,,"338,607",,,,,,
MO,29,Missouri,08,Jason ,Smith,Jason  Smith,R,"229,792",0.743974022,,,,,W
MO,29,Missouri,08,Dave,Cowell,Dave Cowell,D,"70,009",0.226660968,,,,,
MO,29,Missouri,08,Jonathan ,Shell,Jonathan  Shell,LIB,"9,070",0.02936501,,,,,
MO,29,Missouri,08,,,Total Votes,,"308,871",,,,,,
MT,30,Montana,00,Ryan,Zinke,Ryan Zinke,R,"285,358",0.561915283,,,,,W
MT,30,Montana,00,Denise,Juneau,Denise Juneau,D,"205,919",0.405487259,,,,,
MT,30,Montana,00,Rick,Breckenridge,Rick Breckenridge,LIB,"16,554",0.032597459,,,,,
MT,30,Montana,00,,,Total Votes,,"507,831",,,,,,
NE,31,Nebraska,01,Jeff,Fortenberry,Jeff Fortenberry,R,"189,771",0.694526384,,,,,W
NE,31,Nebraska,01,Daniel M.,Wik,Daniel M. Wik,D,"83,467",0.305473616,,,,,
NE,31,Nebraska,01,,,Total Votes,,"273,238",,,,,,
NE,31,Nebraska,02,Don,Bacon,Don Bacon,R,"141,066",0.489289232,,,,,W
NE,31,Nebraska,02,Brad,Ashford,Brad Ashford,D,"137,602",0.477274304,,,,,
NE,31,Nebraska,02,Steven,Laird,Steven Laird,LIB,"9,640",0.033436464,,,,,
NE,31,Nebraska,02,,,Total Votes,,"288,308",,,,,,
NE,31,Nebraska,03,Adrian,Smith,Adrian Smith,R,"226,720",1,,,,,W
NE,31,Nebraska,03,,,Total Votes,,"226,720",,,,,,
NV,32,Nevada,01,Dina,Titus,Dina Titus,D,"116,537",0.618719207,,,,,W
NV,32,Nevada,01,Mary,Perry,Mary Perry,R,"54,174",0.28762105,,,,,
NV,32,Nevada,01,Reuben,D'Silva,Reuben D'Silva,NPY,"13,897",0.073782068,,,,,
NV,32,Nevada,01,Kamau A. ,Bakari,Kamau A.  Bakari,IAP,"3,744",0.019877676,,,,,
NV,32,Nevada,01,,,Total Votes,,"188,352",,,,,,
NV,32,Nevada,02,Mark E.,Amodei,Mark E. Amodei,R,"182,676",0.583003549,,,,,W
NV,32,Nevada,02,"H. D. ""Chip""",Evans,"H. D. ""Chip"" Evans",D,"115,722",0.369322389,,,,,
NV,32,Nevada,02,John H.,Everhart,John H. Everhart,IAP,"8,693",0.027743381,,,,,
NV,32,Nevada,02,Drew ,Knight,Drew  Knight,NPY,"6,245",0.019930681,,,,,
NV,32,Nevada,02,,,Total Votes,,"313,336",,,,,,
NV,32,Nevada,03,Jacky,Rosen,Jacky Rosen,D,"146,869",0.472303779,,,,,W
NV,32,Nevada,03,Danny,Tarkanian,Danny Tarkanian,R,"142,926",0.459623814,,,,,
NV,32,Nevada,03,Warren,Markowitz,Warren Markowitz,IAP,"11,602",0.037309905,,,,,
NV,32,Nevada,03,David,Goossen,David Goossen,NPY,"9,566",0.030762502,,,,,
NV,32,Nevada,03,,,Total Votes,,"310,963",,,,,,
NV,32,Nevada,04,Ruben,Kihuen,Ruben Kihuen,D,"128,985",0.485186913,,,,,W
NV,32,Nevada,04,Cresent,Hardy,Cresent Hardy,R,"118,328",0.445099795,,,,,
NV,32,Nevada,04,Steve,Brown,Steve Brown,LIB,"10,206",0.038390647,,,,,
NV,32,Nevada,04,Mike ,Little,Mike  Little,IAP,"8,327",0.031322645,,,,,
NV,32,Nevada,04,,,Total Votes,,"265,846",,,,,,
NH,33,New Hampshire,01,Carol ,Shea-Porter,Carol  Shea-Porter,D,"162,080",0.44286089,,,,,W
NH,33,New Hampshire,01,Frank,Guinta,Frank Guinta,R,"157,176",0.429461397,,,,,
NH,33,New Hampshire,01,Rich,Ashooh,Rich Ashooh,R/W,55,0.00015028,,,,,
NH,33,New Hampshire,01,Shawn P.,O'Connor,Shawn P. O'Connor,IND,"34,735",0.094908521,,,,,
NH,33,New Hampshire,01,Brendan,Kelly,Brendan Kelly,IND,"6,074",0.016596354,,,,,
NH,33,New Hampshire,01,Robert,Lombardo,Robert Lombardo,LIB,"5,507",0.015047106,,,,,
NH,33,New Hampshire,01,,Scattered,Scattered,W,194,0.000530078,,,,,
NH,33,New Hampshire,01,John,Potucek,John Potucek,W,163,0.000445375,,,,,
NH,33,New Hampshire,01,,,Total Votes,,"365,984",,,,,,
NH,33,New Hampshire,02,Ann McLane,Kuster,Ann McLane Kuster,D,"174,495",0.497430108,,,,,W
NH,33,New Hampshire,02,Jim,Lawrence,Jim Lawrence,R,"158,973",0.453181791,,,,,
NH,33,New Hampshire,02,John J.,Babiarz,John J. Babiarz,IND,"17,088",0.048712489,,,,,
NH,33,New Hampshire,02,,Scattered,Scattered,W,237,0.000675612,,,,,
NH,33,New Hampshire,02,,,Total Votes,,"350,793",,,,,,
NJ,34,New Jersey,01,Donald W.,Norcross,Donald W. Norcross,D,"183,231",0.599827153,,,,,W
NJ,34,New Jersey,01,Bob,Patterson,Bob Patterson,R,"112,388",0.367914677,,,,,
NJ,34,New Jersey,01,Scot John,Tomaszewski,Scot John Tomaszewski,WDB,"5,473",0.017916477,,,,,
NJ,34,New Jersey,01,"William F., IV",Sihr,"William F., IV Sihr",LIB,"2,410",0.007889404,,,,,
NJ,34,New Jersey,01,Michael ,Berman,Michael  Berman,AO,"1,971",0.006452289,,,,,
NJ,34,New Jersey,01,,,Total Votes,,"305,473",,,,,,
NJ,34,New Jersey,02,Frank A.,LoBiondo,Frank A. LoBiondo,R,"176,338",0.592145604,,,,,W
NJ,34,New Jersey,02,David H.,Cole,David H. Cole,D,"110,838",0.372195638,,,,,
NJ,34,New Jersey,02,John,Ordille,John Ordille,LIB,"3,773",0.01266979,,,,,
NJ,34,New Jersey,02,James,Keenan,James Keenan,MGW,"2,653",0.008908813,,,,,
NJ,34,New Jersey,02,Steven,Fenichel,Steven Fenichel,RNN,"1,574",0.005285515,,,,,
NJ,34,New Jersey,02,Eric,Beechwood,Eric Beechwood,PIP,"1,387",0.004657566,,,,,
NJ,34,New Jersey,02,Gabriel Brian,Franco,Gabriel Brian Franco,FPR,"1,232",0.004137074,,,,,
NJ,34,New Jersey,02,,,Total Votes,,"297,795",,,,,,
NJ,34,New Jersey,03,Tom,MacArthur,Tom MacArthur,R,"194,596",0.593171981,,,,,W
NJ,34,New Jersey,03,Frederick John,LaVergne,Frederick John LaVergne,D,"127,526",0.388727672,,,,,
NJ,34,New Jersey,03,"Lawrence W., Jr.",Berlinski,"Lawrence W., Jr. Berlinski",CON,"5,938",0.018100347,,,,,
NJ,34,New Jersey,03,,,Total Votes,,"328,060",,,,,,
NJ,34,New Jersey,04,Christopher H.,Smith,Christopher H. Smith,R,"211,992",0.637217299,,,,,W
NJ,34,New Jersey,04,Lorna,Phillipson,Lorna Phillipson,D,"111,532",0.335249065,,,,,
NJ,34,New Jersey,04,Hank,Schroeder,Hank Schroeder,EG,"5,840",0.017554196,,,,,
NJ,34,New Jersey,04,Jeremy,Marcus,Jeremy Marcus,LIB,"3,320",0.00997944,,,,,
NJ,34,New Jersey,04,,,Total Votes,,"332,684",,,,,,
NJ,34,New Jersey,05,Joshua S.,Gottheimer,Joshua S. Gottheimer,D,"172,587",0.511064522,,,,,W
NJ,34,New Jersey,05,Scott,Garrett,Scott Garrett,R,"157,690",0.466951534,,,,,
NJ,34,New Jersey,05,Claudio,Belusic,Claudio Belusic,LIB,"7,424",0.021983944,,,,,
NJ,34,New Jersey,05,,,Total Votes,,"337,701",,,,,,
NJ,34,New Jersey,06,"Frank, Jr.",Pallone,"Frank, Jr. Pallone",D,"167,895",0.637329892,,,,,W
NJ,34,New Jersey,06,Brent,Sonnek-Schmelz,Brent Sonnek-Schmelz,R,"91,908",0.348883026,,,,,
NJ,34,New Jersey,06,Rajit B.,Malliah,Rajit B. Malliah,GRE,"1,912",0.007257957,,,,,
NJ,34,New Jersey,06,Judith ,Shamy,Judith  Shamy,LIB,"1,720",0.006529125,,,,,
NJ,34,New Jersey,06,,,Total Votes,,"263,435",,,,,,
NJ,34,New Jersey,07,Leonard,Lance,Leonard Lance,R,"185,850",0.54083548,,,,,W
NJ,34,New Jersey,07,Peter,Jacob,Peter Jacob,D,"148,188",0.431236632,,,,,
NJ,34,New Jersey,07,Dan,O'Neill,Dan O'Neill,LIB,"5,343",0.015548474,,,,,
NJ,34,New Jersey,07,"Arthur T., Jr.",Haussmann,"Arthur T., Jr. Haussmann",CON,"4,254",0.012379414,,,,,
NJ,34,New Jersey,07,,,Total Votes,,"343,635",,,,,,
NJ,34,New Jersey,08,Albio,Sires,Albio Sires,D,"134,733",0.770391505,,,,,W
NJ,34,New Jersey,08,Agha,Khan,Agha Khan,R,"32,337",0.184900137,,,,,
NJ,34,New Jersey,08,Pablo ,Olivera,Pablo  Olivera,WUA,"4,381",0.025050175,,,,,
NJ,34,New Jersey,08,Dan,Delaney,Dan Delaney,LIB,"3,438",0.019658183,,,,,
NJ,34,New Jersey,08,,,Total Votes,,"174,889",,,,,,
NJ,34,New Jersey,09,"Bill, Jr.",Pascrell,"Bill, Jr. Pascrell",D,"162,642",0.69731009,,,,,W
NJ,34,New Jersey,09,Hector L.,Castillo,Hector L. Castillo,R,"65,376",0.280292572,,,,,
NJ,34,New Jersey,09,Diego,Rivera,Diego Rivera,LIB,"3,327",0.014264155,,,,,
NJ,34,New Jersey,09,Jeff,Boss,Jeff Boss,NSA,"1,897",0.008133184,,,,,
NJ,34,New Jersey,09,,,Total Votes,,"233,242",,,,,,
NJ,34,New Jersey,10,"Donald M., Jr.",Payne,"Donald M., Jr. Payne",D,"190,856",0.85673629,,,,,W
NJ,34,New Jersey,10,David H.,Pinckney,David H. Pinckney,R,"26,450",0.118731792,,,,,
NJ,34,New Jersey,10,Joanne,Miller,Joanne Miller,WOP,"3,719",0.016694273,,,,,
NJ,34,New Jersey,10,Aaron Walter,Fraser,Aaron Walter Fraser,NBP,"1,746",0.007837645,,,,,
NJ,34,New Jersey,10,,,Total Votes,,"222,771",,,,,,
NJ,34,New Jersey,11,Rodney P.,Frelinghuysen,Rodney P. Frelinghuysen,R,"194,299",0.580010866,,,,,W
NJ,34,New Jersey,11,Joseph M.,Wenzel,Joseph M. Wenzel,D,"130,162",0.388552562,,,,,
NJ,34,New Jersey,11,Thomas,Depasquale,Thomas Depasquale,FI,"7,056",0.02106319,,,,,
NJ,34,New Jersey,11,Jeff,Hetrick,Jeff Hetrick,LIB,"3,475",0.010373382,,,,,
NJ,34,New Jersey,11,,,Total Votes,,"334,992",,,,,,
NJ,34,New Jersey,12,Bonnie Watson,Coleman,Bonnie Watson Coleman,D,"181,430",0.628581525,,,,,W
NJ,34,New Jersey,12,Steven J.,Uccio,Steven J. Uccio,R,"92,407",0.320152858,,,,,
NJ,34,New Jersey,12,R. Edward,Forchion,R. Edward Forchion,LMP,"6,094",0.021113244,,,,,
NJ,34,New Jersey,12,Robert,Shapiro,Robert Shapiro,TED,"2,775",0.009614252,,,,,
NJ,34,New Jersey,12,Thomas ,Fitzpatrick,Thomas  Fitzpatrick,LIB,"2,482",0.008599126,,,,,
NJ,34,New Jersey,12,Steven  ,Welzer,Steven   Welzer,GRE,"2,135",0.007396911,,,,,
NJ,34,New Jersey,12,Michael R.,Bollentin,Michael R. Bollentin,WTP,"1,311",0.004542084,,,,,
NJ,34,New Jersey,12,,,Total Votes,,"288,634",,,,,,
NM,35,New Mexico,01,Michelle,Lujan Grisham,Michelle Lujan Grisham,D,"181,088",0.651473017,,,,,W
NM,35,New Mexico,01,Richard Gregory,Priem,Richard Gregory Priem,R,"96,879",0.348526983,,,,,
NM,35,New Mexico,01,,,Total Votes,,"277,967",,,,,,
NM,35,New Mexico,02,Steve,Pearce,Steve Pearce,R,"143,515",0.627204272,,,,,W
NM,35,New Mexico,02,Merrie Lee,Soules,Merrie Lee Soules,D,"85,232",0.372489806,,,,,
NM,35,New Mexico,02,Jack A.,McGrann,Jack A. McGrann,W,70,0.000305921,,,,,
NM,35,New Mexico,02,,,Total Votes,,"228,817",,,,,,
NM,35,New Mexico,03,Ben R,Lujan,Ben R Lujan,D,"170,612",0.624170453,,,,,W
NM,35,New Mexico,03,Michael H.,Romero,Michael H. Romero,R,"102,730",0.375829547,,,,,
NM,35,New Mexico,03,,,Total Votes,,"273,342",,,,,,
NY,36,New York,01,Lee M.,Zeldin,Lee M. Zeldin,R,"188,499",0.581984624,,,"188,499",58.20%,W
NY,36,New York,01,Lee M.,Zeldin,Lee M. Zeldin,CRV,"188,499",0.581984624,,,"188,499",58.20%,
NY,36,New York,01,Lee M.,Zeldin,Lee M. Zeldin,REF,"188,499",0.581984624,,,"188,499",58.20%,
NY,36,New York,01,Lee M.,Zeldin,Lee M. Zeldin,IDP,"188,499",0.581984624,,,"188,499",58.20%,
NY,36,New York,01,Anna E.,Throne-Holst,Anna E. Throne-Holst,D,"135,278",0.417666492,,,"135,278",41.77%,
NY,36,New York,01,Anna E.,Throne-Holst,Anna E. Throne-Holst,WEP,"135,278",0.417666492,,,"135,278",41.77%,
NY,36,New York,01,Anna E.,Throne-Holst,Anna E. Throne-Holst,WF,"135,278",0.417666492,,,"135,278",41.77%,
NY,36,New York,01,,Scattered,Scattered,W ,,,,,,,
NY,36,New York,01,,,Total Votes,,,,,,,,
NY,36,New York,02,Peter T. ,King,Peter T.  King,R/TRP,"181,506",0.620331858,,,"181,506",62.03%,W
NY,36,New York,02,Peter T. ,King,Peter T.  King,CRV,"181,506",0.620331858,,,"181,506",62.03%,
NY,36,New York,02,Peter T. ,King,Peter T.  King,REF,"181,506",0.620331858,,,"181,506",62.03%,
NY,36,New York,02,Du Wayne,Gregory,Du Wayne Gregory,D,"110,938",0.37915207,,,"110,938",37.92%,
NY,36,New York,02,Du Wayne,Gregory,Du Wayne Gregory,IDP,"110,938",0.37915207,,,"110,938",37.92%,
NY,36,New York,02,Du Wayne,Gregory,Du Wayne Gregory,WEP,"110,938",0.37915207,,,"110,938",37.92%,
NY,36,New York,02,Du Wayne,Gregory,Du Wayne Gregory,WF,"110,938",0.37915207,,,"110,938",37.92%,
NY,36,New York,02,,Scattered,Scattered,W,,,,,,,
NY,36,New York,02,,,Total Votes,,,,,,,,
NY,36,New York,03,Thomas R.,Suozzi,Thomas R. Suozzi,D,,,,,,,W
NY,36,New York,03,Jack M.,Martins,Jack M. Martins,R,"152,304",0.469705848,,,"152,304",46.97%,
NY,36,New York,03,Jack M.,Martins,Jack M. Martins,REF,"152,304",0.469705848,,,"152,304",46.97%,
NY,36,New York,03,Jack M.,Martins,Jack M. Martins,CRV,"152,304",0.469705848,,,"152,304",46.97%,
NY,36,New York,03,,Scattered,Scattered,W,,,,,,,
NY,36,New York,03,,,Total Votes,,,,,,,,
NY,36,New York,04,Kathleen M.,Rice,Kathleen M. Rice,D,"186,423",0.595600639,,,"186,423",59.56%,W
NY,36,New York,04,Kathleen M.,Rice,Kathleen M. Rice,WEP,"186,423",0.595600639,,,"186,423",59.56%,
NY,36,New York,04,David H.,Gurfein,David H. Gurfein,R/TRP,"126,438",0.403955272,,,"126,438",40.40%,
NY,36,New York,04,David H.,Gurfein,David H. Gurfein,CRV,"126,438",0.403955272,,,"126,438",40.40%,
NY,36,New York,04,David H.,Gurfein,David H. Gurfein,REF,"126,438",0.403955272,,,"126,438",40.40%,
NY,36,New York,04,,Scattered,Scattered,W,,,,,,,
NY,36,New York,04,,,Total Votes,,,,,,,,
NY,36,New York,05,Gregory W.,Meeks,Gregory W. Meeks,D,"199,815",0.854447024,,,"199,815",85.44%,W
NY,36,New York,05,Gregory W.,Meeks,Gregory W. Meeks,WEP,"199,815",0.854447024,,,"199,815",85.44%,
NY,36,New York,05,Michael A.,O'Reilly,Michael A. O'Reilly,R,"30,312",0.129619889,,,"30,312",12.96%,
NY,36,New York,05,Michael A.,O'Reilly,Michael A. O'Reilly,CRV,"30,312",0.129619889,,,"30,312",12.96%,
NY,36,New York,05,Frank,Francois,Frank Francois,GRE,,,,,,,
NY,36,New York,05,,Scattered,Scattered,W,,,,,,,
NY,36,New York,05,,,Total Votes,,,,,,,,
NY,36,New York,06,Grace ,Meng,Grace  Meng,D,"136,506",0.720603063,,,"136,506",72.06%,W
NY,36,New York,06,Grace ,Meng,Grace  Meng,WEP,"136,506",0.720603063,,,"136,506",72.06%,
NY,36,New York,06,Danniel S.,Maio,Danniel S. Maio,R,"50,617",0.267202652,,,"50,617",26.72%,
NY,36,New York,06,Danniel S.,Maio,Danniel S. Maio,BLM,"50,617",0.267202652,,,"50,617",26.72%,
NY,36,New York,06,Danniel S.,Maio,Danniel S. Maio,CRV,"50,617",0.267202652,,,"50,617",26.72%,
NY,36,New York,06,Haris,Bhatti,Haris Bhatti,HBP,,,,,,,
NY,36,New York,06,,Scattered,Scattered,W,,,,,,,
NY,36,New York,06,,,Total Votes,,,,,,,,
NY,36,New York,07,Nydia M.,Velazquez,Nydia M. Velazquez,D,"172,146",0.906556427,,,"172,146",90.66%,W
NY,36,New York,07,Nydia M.,Velazquez,Nydia M. Velazquez,WEP,"172,146",0.906556427,,,"172,146",90.66%,
NY,36,New York,07,Allan E.,Romaguera,Allan E. Romaguera,R,"17,478",0.092042762,,,"17,478",9.20%,
NY,36,New York,07,Allan E.,Romaguera,Allan E. Romaguera,CRV,"17,478",0.092042762,,,"17,478",9.20%,
NY,36,New York,07,,Scattered,Scattered,W,,,,,,,
NY,36,New York,07,,,Total Votes,,,,,,,,
NY,36,New York,08,Hakeem S.,Jeffries,Hakeem S. Jeffries,D,"214,595",0.932198972,,,"214,595",93.22%,W
NY,36,New York,08,Hakeem S.,Jeffries,Hakeem S. Jeffries,WF,"214,595",0.932198972,,,"214,595",93.22%,
NY,36,New York,08,Daniel J.,Cavanagh,Daniel J. Cavanagh,CRV,,,,,,,
NY,36,New York,08,,Scattered,Scattered,W,,,,,,,
NY,36,New York,08,,,Total Votes,,,,,,,,
NY,36,New York,09,Yvette D.,Clarke,Yvette D. Clarke,D,"214,189",0.922854533,,,"214,189",92.29%,W
NY,36,New York,09,Yvette D.,Clarke,Yvette D. Clarke,WF,"214,189",0.922854533,,,"214,189",92.29%,
NY,36,New York,09,Alan,Bellone,Alan Bellone,CRV,,,,,,,
NY,36,New York,09,,Scattered,Scattered,W,,,,,,,
NY,36,New York,09,,,Total Votes,,,,,,,,
NY,36,New York,10,Jerrold L.,Nadler,Jerrold L. Nadler,D,"192,371",0.780330595,,,"192,371",78.03%,W
NY,36,New York,10,Jerrold L.,Nadler,Jerrold L. Nadler,WF,"192,371",0.780330595,,,"192,371",78.03%,
NY,36,New York,10,Jerrold L.,Nadler,Jerrold L. Nadler,WEP,"192,371",0.780330595,,,"192,371",78.03%,
NY,36,New York,10,Philip,Rosenthal,Philip Rosenthal,R,"53,857",0.218464659,,,"53,857",21.85%,
NY,36,New York,10,Philip,Rosenthal,Philip Rosenthal,CRV,"53,857",0.218464659,,,"53,857",21.85%,
NY,36,New York,10,Philip,Rosenthal,Philip Rosenthal,IDP,"53,857",0.218464659,,,"53,857",21.85%,
NY,36,New York,10,Philip,Rosenthal,Philip Rosenthal,SID,"53,857",0.218464659,,,"53,857",21.85%,
NY,36,New York,10,,Scattered,Scattered,W,,,,,,,
NY,36,New York,10,,,Total Votes,,,,,,,,
NY,36,New York,11,Dan,Donovan,Dan Donovan,R,"142,934",0.615254157,,,"142,934",61.53%,W
NY,36,New York,11,Dan,Donovan,Dan Donovan,CRV,"142,934",0.615254157,,,"142,934",61.53%,
NY,36,New York,11,Dan,Donovan,Dan Donovan,IDP,"142,934",0.615254157,,,"142,934",61.53%,
NY,36,New York,11,Dan,Donovan,Dan Donovan,REF,"142,934",0.615254157,,,"142,934",61.53%,
NY,36,New York,11,Richard A.,Reichard,Richard A. Reichard,D,,,,,,,
NY,36,New York,11,Henry J.,Bardel,Henry J. Bardel,GRE,,,,,,,
NY,36,New York,11,,Scattered,Scattered,W,,,,,,,
NY,36,New York,11,,,Total Votes,,,,,,,,
NY,36,New York,12,Carolyn B.,Maloney,Carolyn B. Maloney,D,"244,358",0.830948989,,,"244,358",83.09%,W
NY,36,New York,12,Carolyn B.,Maloney,Carolyn B. Maloney,WF,"244,358",0.830948989,,,"244,358",83.09%,
NY,36,New York,12,Robert,Ardini,Robert Ardini,R,,,,,,,
NY,36,New York,12,,Scattered,Scattered,W,,,,,,,
NY,36,New York,12,,,Total Votes,,,,,,,,
NY,36,New York,13,Adriano,Espaillat,Adriano Espaillat,D,,,,,,,W
NY,36,New York,13,"Robert A., Jr.",Evans,"Robert A., Jr. Evans",R,"16,089",0.068833775,,,"16,089",6.88%,
NY,36,New York,13,"Robert A., Jr.",Evans,"Robert A., Jr. Evans",IDP,"16,089",0.068833775,,,"16,089",6.88%,
NY,36,New York,13,Daniel Vila,Rivera,Daniel Vila Rivera,GRE,,,,,,,
NY,36,New York,13,Scott Lloyd,Fenstermaker,Scott Lloyd Fenstermaker,TGP,,,,,,,
NY,36,New York,13,,Scattered,Scattered,W,,,,,,,
NY,36,New York,13,,,Total Votes,,,,,,,,
NY,36,New York,14,Joseph,Crowley,Joseph Crowley,D,"147,587",0.827638611,,,"147,587",82.76%,W
NY,36,New York,14,Joseph,Crowley,Joseph Crowley,WEP,"147,587",0.827638611,,,"147,587",82.76%,
NY,36,New York,14,Joseph,Crowley,Joseph Crowley,WF,"147,587",0.827638611,,,"147,587",82.76%,
NY,36,New York,14,Frank J.,Spotorno,Frank J. Spotorno,R,"30,545",0.171290299,,,"30,545",17.13%,
NY,36,New York,14,Frank J.,Spotorno,Frank J. Spotorno,CRV,"30,545",0.171290299,,,"30,545",17.13%,
NY,36,New York,14,,Scattered,Scattered,W,,,,,,,
NY,36,New York,14,,,Total Votes,,,,,,,,
NY,36,New York,15,Jose E.,Serrano,Jose E. Serrano,D,,,,,,,W
NY,36,New York,15,Alejandro,Vega,Alejandro Vega,R,,,,,,,
NY,36,New York,15,Eduardo,Ramirez,Eduardo Ramirez,CRV,,,,,,,
NY,36,New York,15,,Scattered,Scattered,W,,,,,,,
NY,36,New York,15,,,Total Votes,,,,,,,,
NY,36,New York,16,Eliot L.,Engel,Eliot L. Engel,D,"209,857",0.944323449,,,"209,857",94.43%,W
NY,36,New York,16,Eliot L.,Engel,Eliot L. Engel,WEP,"209,857",0.944323449,,,"209,857",94.43%,
NY,36,New York,16,Eliot L.,Engel,Eliot L. Engel,WF,"209,857",0.944323449,,,"209,857",94.43%,
NY,36,New York,16,Derickson K.,Lawrence,Derickson K. Lawrence,PCC,,,,,,,
NY,36,New York,16,,Scattered,Scattered,W,,,,,,,
NY,36,New York,16,,,Total Votes,,,,,,,,
NY,36,New York,17,Nita M.,Lowey,Nita M. Lowey,D,"214,530",0.990511808,,,"214,530",99.05%,W
NY,36,New York,17,Nita M.,Lowey,Nita M. Lowey,WEP,"214,530",0.990511808,,,"214,530",99.05%,
NY,36,New York,17,Nita M.,Lowey,Nita M. Lowey,WF,"214,530",0.990511808,,,"214,530",99.05%,
NY,36,New York,17,,Scattered,Scattered,W,,,,,,,
NY,36,New York,17,,,Total Votes,,,,,,,,
NY,36,New York,18,Sean Patrick,Maloney,Sean Patrick Maloney,D,"162,060",0.555900483,,,"162,060",55.59%,W
NY,36,New York,18,Sean Patrick,Maloney,Sean Patrick Maloney,IDP,"162,060",0.555900483,,,"162,060",55.59%,
NY,36,New York,18,Sean Patrick,Maloney,Sean Patrick Maloney,WEP,"162,060",0.555900483,,,"162,060",55.59%,
NY,36,New York,18,Sean Patrick,Maloney,Sean Patrick Maloney,WF,"162,060",0.555900483,,,"162,060",55.59%,
NY,36,New York,18,Phil,Oliva,Phil Oliva,R,"129,369",0.443763356,,,"129,369",44.38%,
NY,36,New York,18,Phil,Oliva,Phil Oliva,CRV,"129,369",0.443763356,,,"129,369",44.38%,
NY,36,New York,18,Phil,Oliva,Phil Oliva,REF,"129,369",0.443763356,,,"129,369",44.38%,
NY,36,New York,18,,Scattered,Scattered,W,,,,,,,
NY,36,New York,18,,,Total Votes,,,,,,,,
NY,36,New York,19,John J.,Faso,John J. Faso,R,"166,171",0.540193229,,,"166,171",54.02%,W
NY,36,New York,19,John J.,Faso,John J. Faso,CRV,"166,171",0.540193229,,,"166,171",54.02%,
NY,36,New York,19,John J.,Faso,John J. Faso,IDP,"166,171",0.540193229,,,"166,171",54.02%,
NY,36,New York,19,John J.,Faso,John J. Faso,REF,"166,171",0.540193229,,,"166,171",54.02%,
NY,36,New York,19,Zephyr,Teachout,Zephyr Teachout,D,"141,224",0.45909484,,,"141,224",45.91%,
NY,36,New York,19,Zephyr,Teachout,Zephyr Teachout,WF,"141,224",0.45909484,,,"141,224",45.91%,
NY,36,New York,19,,Scattered,Scattered,W,,,,,,,
NY,36,New York,19,,,Total Votes,,,,,,,,
NY,36,New York,20,Paul D.,Tonko,Paul D. Tonko,D,"213,018",0.678533091,,,"213,018",67.85%,W
NY,36,New York,20,Paul D.,Tonko,Paul D. Tonko,WF,"213,018",0.678533091,,,"213,018",67.85%,
NY,36,New York,20,Paul D.,Tonko,Paul D. Tonko,IDP,"213,018",0.678533091,,,"213,018",67.85%,
NY,36,New York,20,Paul D.,Tonko,Paul D. Tonko,WEP,"213,018",0.678533091,,,"213,018",67.85%,
NY,36,New York,20,Joe,Vitollo,Joe Vitollo,R,"100,740",0.320890364,,,"100,740",32.09%,
NY,36,New York,20,Joe,Vitollo,Joe Vitollo,CRV,"100,740",0.320890364,,,"100,740",32.09%,
NY,36,New York,20,Joe,Vitollo,Joe Vitollo,REF,"100,740",0.320890364,,,"100,740",32.09%,
NY,36,New York,20,,Scattered,Scattered,W,,,,,,,
NY,36,New York,20,,,Total Votes,,,,,,,,
NY,36,New York,21,Elise M.,Stefanik,Elise M. Stefanik,R,"177,886",0.652538829,,,"177,886",65.25%,W
NY,36,New York,21,Elise M.,Stefanik,Elise M. Stefanik,CRV,"177,886",0.652538829,,,"177,886",65.25%,
NY,36,New York,21,Elise M.,Stefanik,Elise M. Stefanik,IDP,"177,886",0.652538829,,,"177,886",65.25%,
NY,36,New York,21,Elise M.,Stefanik,Elise M. Stefanik,REF,"177,886",0.652538829,,,"177,886",65.25%,
NY,36,New York,21,Mike,Derrick,Mike Derrick,D,"82,161",0.301391019,,,"82,161",30.14%,
NY,36,New York,21,Mike,Derrick,Mike Derrick,WF,"82,161",0.301391019,,,"82,161",30.14%,
NY,36,New York,21,Matthew J.,Funiciello,Matthew J. Funiciello,GRE,,,,,,,
NY,36,New York,21,,Scattered,Scattered,W,,,,,,,
NY,36,New York,21,,,Total Votes,,,,,,,,
NY,36,New York,22,Claudia,Tenney,Claudia Tenney,R,"129,444",0.464738216,,,"129,444",46.47%,W
NY,36,New York,22,Claudia,Tenney,Claudia Tenney,CRV,"129,444",0.464738216,,,"129,444",46.47%,
NY,36,New York,22,Kim A.,Myers,Kim A. Myers,D,"114,266",0.410245179,,,"114,266",41.02%,
NY,36,New York,22,Kim A.,Myers,Kim A. Myers,WF,"114,266",0.410245179,,,"114,266",41.02%,
NY,36,New York,22,Martin (Opportunity to Ballot),Babinec,Martin (Opportunity to Ballot) Babinec,REF,"34,638",0.124359587,,,"34,638",12.44%,
NY,36,New York,22,Martin,Babinec,Martin Babinec,UPJ,"34,638",0.124359587,,,"34,638",12.44%,
NY,36,New York,22,,Scattered,Scattered,W,,,,,,,
NY,36,New York,22,,,Total Votes,,,,,,,,
